trial_id,timestamp,robot_x,robot_y,robot_theta,robot_v,robot_omega,energy_cumulative,clearance,obstacle_density,method,environment
sim_PIEC_001,6.379,0.7759537533349692,-0.17587548873709785,-0.5946554909172039,0.24129462480681316,-0.09360492449608171,0.2441964757828818,3.0276010036468506,0.0,PIEC,corridor
sim_PIEC_001,6.429,0.7881172263840416,-0.18379221987547098,-0.6011440266962095,0.24342182463573223,-0.1288436188475662,0.24913578725124433,3.0455870628356934,0.0,PIEC,corridor
sim_PIEC_001,6.479,0.7963124451396631,-0.18921449734858198,-0.605523721093644,0.24463303475921297,-0.12136160813285105,0.25249763570253203,3.0455870628356934,0.0,PIEC,corridor
sim_PIEC_001,6.529,0.8088296036305027,-0.19760203389739905,-0.6116244349172394,0.2511790353173585,-0.09700059013296553,0.25768538771367966,3.0644259452819824,0.0,PIEC,corridor
sim_PIEC_001,6.579,0.8169890132068063,-0.20310945586352852,-0.6159138052090013,0.24753838276724055,-0.10512715829008758,0.261062482143447,3.0644259452819824,0.0,PIEC,corridor
sim_PIEC_001,6.629,0.8292882902878685,-0.2115678498744867,-0.6223302997553839,0.24215955608708617,-0.11732949631183749,0.2661703985268528,3.0832035541534424,0.0,PIEC,corridor
sim_PIEC_001,6.679,0.8369520386132207,-0.21682670106712204,-0.6268235073258834,0.23215149510909439,-0.10145261199206507,0.26922371326109745,3.0832035541534424,0.0,PIEC,corridor
sim_PIEC_001,6.731,0.8483667324781292,-0.22473377102782088,-0.6333974845639512,0.2351146557144079,-0.10489022496628252,0.2737867230679209,3.100144624710083,0.0,PIEC,corridor
sim_PIEC_001,6.779,0.8558378539116772,-0.22996699301834303,-0.6379599659316125,0.2278243064781047,-0.118181260502894,0.2767935815743743,3.100144624710083,0.0,PIEC,corridor
sim_PIEC_001,6.829,0.8669237645013838,-0.237908914287374,-0.644786998084581,0.22763624989766948,-0.119516857817965,0.28124602777748736,3.132383108139038,0.0,PIEC,corridor
sim_PIEC_001,6.879,0.8744296330820611,-0.24340406903790235,-0.6492970863833697,0.23005756143137357,-0.11197141134284218,0.28429505260401094,3.132383108139038,0.0,PIEC,corridor
sim_PIEC_001,6.929,0.8856000256053438,-0.2515724495281293,-0.6567412876363606,0.23061154814199522,-0.11487809971785785,0.28895638576985044,3.1622536182403564,0.0,PIEC,corridor
sim_PIEC_001,6.979,0.8932435003271578,-0.25746752344360796,-0.6613934788673688,0.24221781214698224,-0.11035642368639013,0.29226138366663806,3.1622536182403564,0.0,PIEC,corridor
sim_PIEC_001,7.029,0.9047879229414842,-0.2662350945899484,-0.6684000317575021,0.23724178427355863,-0.12497004652705343,0.29719801490561715,3.185051918029785,0.0,PIEC,corridor
sim_PIEC_001,7.079,0.91251441818771,-0.27229239466390764,-0.6732474968537173,0.25125572724868644,-0.11027515471012728,0.3006825913630253,3.185051918029785,0.0,PIEC,corridor
sim_PIEC_001,7.129,0.9244513753990512,-0.2817284708586938,-0.6803539178772188,0.2549352921186305,-0.11167025778666441,0.3061598667906605,3.205124616622925,0.0,PIEC,corridor
sim_PIEC_001,7.179,0.9323870795236662,-0.28805148267230307,-0.685020191047861,0.2501480406011364,-0.12056987688104254,0.30975340466382,3.205124616622925,0.0,PIEC,corridor
sim_PIEC_001,7.229,0.9442452192615871,-0.2976921204117079,-0.6920184888795142,0.2573885493811625,-0.11608893841374365,0.31529926527052254,3.224191427230835,0.0,PIEC,corridor
sim_PIEC_001,7.279,0.9520877056266358,-0.30414031261747976,-0.6967695373927497,0.2512459070221294,-0.12410902193030103,0.3189604556793724,3.224191427230835,0.0,PIEC,corridor
sim_PIEC_001,7.329,0.9639207372856711,-0.3139861308941049,-0.7037666355595804,0.2581355600535288,-0.10998111483339515,0.3245223221801442,3.2584729194641113,0.0,PIEC,corridor
